t_s,RPM,theta_mech_rad,theta_e_deg_true,theta_e_deg_hall_est,HA,HB,HC,HallState
0.034800000000000005,644.2121060530264,2.6025478450765216,76.72511255627887,60.0,1,0,0,1
0.0349,643.8219109554777,2.6092899323621146,82.51950975487807,60.0,1,0,0,1
0.035,643.431715857929,2.616027933534201,88.31039519759952,60.0,1,0,0,1
0.0351,643.0415207603802,2.622761848592781,94.09776888444276,60.0,1,0,0,1
0.0352,642.6513256628314,2.629491677537855,99.88163081540824,60.0,1,0,0,1
0.035300000000000005,642.2611305652827,2.636217420369422,105.66198099049598,60.0,1,0,0,1
0.0354,641.8709354677338,2.6429390770874828,111.4388194097055,60.0,1,0,0,1
0.035500000000000004,641.4807403701851,2.649656647692037,117.21214607303682,60.0,1,0,0,1
0.0356,641.0905452726363,2.6563701321830853,122.98196098049084,120.0,1,1,0,3
0.0357,640.7003501750876,2.6630795305606267,128.74826413206665,120.0,1,1,0,3
0.0358,640.3101550775388,2.6697848428246616,134.51105552776426,120.0,1,1,0,3
0.0359,639.9199599799899,2.67648606897519,140.2703351675841,120.0,1,1,0,3
0.036000000000000004,639.5297648824412,2.6831832090122125,146.0261030515262,120.0,1,1,0,3
0.0361,639.1395697848925,2.6898762629357282,151.7783591795901,120.0,1,1,0,3
0.0362,638.7493746873437,2.6965652307457377,157.52710355177624,120.0,1,1,0,3
0.0363,638.3591795897948,2.703250112442241,163.27233616808462,120.0,1,1,0,3
0.0364,637.9689844922461,2.7099309080252376,169.0140570285148,120.0,1,1,0,3
0.036500000000000005,637.5787893946973,2.7166076174947276,174.75226613306677,120.0,1,1,0,3
0.0366,637.1885942971486,2.7232802408507113,180.486963481741,180.0,0,1,0,2
0.0367,636.7983991995998,2.729948778093189,186.2181490745379,180.0,0,1,0,2
0.0368,636.4082041020511,2.7366132292221597,191.94582291145616,180.0,0,1,0,2
0.0369,636.0180090045022,2.743273594237624,197.66998499249667,180.0,0,1,0,2
0.037000000000000005,635.6278139069534,2.749929873139582,203.39063531765896,180.0,0,1,0,2
0.0371,635.2376188094047,2.7565820659280336,209.1077738869435,180.0,0,1,0,2
0.037200000000000004,634.847423711856,2.763230172602979,214.8214007003503,180.0,0,1,0,2
0.0373,634.4572286143072,2.769874193164418,220.53151575787933,180.0,0,1,0,2
0.0374,634.0670335167583,2.77651412761235,226.2381190595297,180.0,0,1,0,2
0.0375,633.6768384192096,2.783149975946776,231.94121060530279,180.0,0,1,0,2
0.0376,633.2866433216608,2.789781738167696,237.6407903951981,180.0,0,1,0,2
0.037700000000000004,632.8964482241121,2.796409414275109,243.33685842921477,240.0,0,1,1,6
0.0378,632.5062531265633,2.8030330042690155,249.02941470735368,240.0,0,1,1,6
0.0379,632.1160580290145,2.8096525081494157,254.71845922961484,240.0,0,1,1,6
0.038,631.7258629314657,2.8162679259163097,260.40399199599824,240.0,0,1,1,6
0.0381,631.3356678339169,2.822879257569697,266.08601300650344,240.0,0,1,1,6
0.038200000000000005,630.9454727363682,2.829486503109578,271.7645222611309,240.0,0,1,1,6
0.0383,630.5552776388195,2.836089662535953,277.4395197598801,240.0,0,1,1,6
0.038400000000000004,630.1650825412706,2.842688735848821,283.11100550275114,240.0,0,1,1,6
0.0385,629.7748874437218,2.849283723048183,288.7789794897453,240.0,0,1,1,6
0.0386,629.3846923461731,2.8558746241340383,294.4434417208604,240.0,0,1,1,6
0.038700000000000005,628.9944972486243,2.8624614391063874,300.10439219609816,300.0,0,0,1,4
0.0388,628.6043021510756,2.86904416796523,305.7618309154582,300.0,0,0,1,4
0.038900000000000004,628.2141070535267,2.8756228107105657,311.41575787893953,300.0,0,0,1,4
0.039,627.823911955978,2.8821973673423953,317.0661730865436,300.0,0,0,1,4
0.0391,627.4337168584292,2.8887678378607187,322.713076538269,300.0,0,0,1,4
0.0392,627.0435217608804,2.895334222265536,328.35646823411753,300.0,0,0,1,4
0.0393,626.6533266633317,2.9018965205568463,333.9963481740874,300.0,0,0,1,4
0.039400000000000004,626.2631315657829,2.90845473273465,339.63271635817955,300.0,0,0,1,4
0.0395,625.8729364682341,2.9150088587989473,345.265572786393,300.0,0,0,1,4
0.0396,625.4827413706853,2.9215588987497387,350.89491745872965,300.0,0,0,1,4
0.0397,625.0925462731366,2.928104852587024,356.5207503751881,300.0,0,0,1,4
0.0398,624.7023511755878,2.934646720310802,2.1430715357682857,0.0,1,0,1,5
0.039900000000000005,624.312156078039,2.941184501921074,7.761880940470746,0.0,1,0,1,5
0.04,623.9219609804902,2.9477181974178395,13.377178589295,0.0,1,0,1,5
0.040100000000000004,623.5317658829415,2.9542478068010984,18.9889644822415,0.0,1,0,1,5
0.0402,623.1415707853927,2.960773330070851,24.597238619310247,0.0,1,0,1,5
0.0403,622.7513756878438,2.9672947672270973,30.202001000500786,0.0,1,0,1,5
0.040400000000000005,622.3611805902951,2.973812118269837,35.80325162581357,0.0,1,0,1,5
0.0405,621.9709854927464,2.9803253831990704,41.4009904952477,0.0,1,0,1,5
0.040600000000000004,621.5807903951976,2.986834562014798,46.99521760880498,0.0,1,0,1,5
0.0407,621.1905952976488,2.993339654717018,52.5859329664836,0.0,1,0,1,5
0.0408,620.8004002001001,2.9998406613057322,58.17313656828446,0.0,1,0,1,5
0.0409,620.4102051025512,3.00633758178094,63.756828414207575,60.0,1,0,0,1
0.041,620.0200100050025,3.0128304161426414,69.33700850425248,60.0,1,0,0,1
0.041100000000000005,619.6298149074537,3.0193191643908364,74.91367683841963,60.0,1,0,0,1
0.0412,619.239619809905,3.0258038265255247,80.48683341670903,60.0,1,0,0,1
0.0413,618.8494247123562,3.032284402546707,86.05647823912022,60.0,1,0,0,1
0.0414,618.4592296148073,3.0387608924543823,91.62261130565321,60.0,1,0,0,1
0.0415,618.0690345172586,3.0452332962485515,97.18523261630844,60.0,1,0,0,1
0.041600000000000005,617.6788394197099,3.0517016139292146,102.74434217108637,60.0,1,0,0,1
0.0417,617.2886443221611,3.058165845496371,108.2999399699861,60.0,1,0,0,1
0.041800000000000004,616.8984492246122,3.064625990950021,113.85202601300762,60.0,1,0,0,1
0.0419,616.5082541270635,3.0710820502901646,119.40060030015093,60.0,1,0,0,1
0.042,616.1180590295147,3.0775340235168014,124.94566283141603,120.0,1,1,0,3
0.042100000000000005,615.727863931966,3.083981910629932,130.4872136068043,120.0,1,1,0,3
0.0422,615.3376688344172,3.0904257116295564,136.0252526263139,120.0,1,1,0,3
0.042300000000000004,614.9474737368685,3.096865426515674,141.55977988994528,120.0,1,1,0,3
0.0424,614.5572786393196,3.1033010552882856,147.09079539769982,120.0,1,1,0,3
0.0425,614.1670835417708,3.1097325979473904,152.61829914957525,120.0,1,1,0,3
0.0426,613.7768884442221,3.1161600544929886,158.14229114557338,120.0,1,1,0,3
0.0427,613.3866933466734,3.122583424925081,163.6627713856933,120.0,1,1,0,3
0.042800000000000005,612.9964982491246,3.1290027092436667,169.17973986993547,120.0,1,1,0,3
0.0429,612.6063031515757,3.1354179074487463,174.6931965982999,120.0,1,1,0,3
0.043000000000000003,612.216108054027,3.141829019540319,180.2031415707861,180.0,0,1,0,2
0.0431,611.8259129564782,3.1482360455183853,185.7095747873941,180.0,0,1,0,2
0.0432,611.4357178589295,3.1546389853829453,191.21249624812435,180.0,0,1,0,2
0.043300000000000005,611.0455227613807,3.161037839133999,196.7119059529773,180.0,0,1,0,2
0.0434,610.6553276638319,3.167432606771546,202.20780390195114,180.0,0,1,0,2
0.043500000000000004,610.2651325662831,3.173823288295587,207.70019009504813,180.0,0,1,0,2
0.0436,609.8749374687344,3.1802098837061212,213.18906453226646,180.0,0,1,0,2
0.0437,609.4847423711856,3.1865923930031492,218.67442721360703,180.0,0,1,0,2
0.0438,609.0945472736369,3.192970816186671,224.15627813906985,180.0,0,1,0,2
0.0439,608.704352176088,3.199345153256686,229.63461730865492,180.0,0,1,0,2
0.044000000000000004,608.3141570785392,3.2057154042131946,235.1094447223618,180.0,0,1,0,2
0.0441,607.9239619809905,3.212081569056197,240.58076038019044,240.0,0,1,1,6
0.0442,607.5337668834417,3.218443647785693,246.0485642821418,240.0,0,1,1,6
0.0443,607.143571785893,3.224801640401682,251.5128564282145,240.0,0,1,1,6
0.0444,606.7533766883441,3.2311555469041653,256.9736368184099,240.0,0,1,1,6
0.044500000000000005,606.3631815907954,3.2375053672931418,262.4309054527271,240.0,0,1,1,6
0.0446,605.9729864932466,3.2438511015686116,267.88466233116606,240.0,0,1,1,6
0.044700000000000004,605.5827913956979,3.2501927497305756,273.3349074537273,240.0,0,1,1,6
0.0448,605.192596298149,3.256530311779033,278.78164082041076,240.0,0,1,1,6
0.0449,604.8024012006003,3.262863787713984,284.2248624312165,240.0,0,1,1,6
0.045000000000000005,604.4122061030515,3.269193177535428,289.6645722861431,240.0,0,1,1,6
0.0451,604.0220110055027,3.2755184812433664,295.10077038519285,240.0,0,1,1,6
0.045200000000000004,603.631815907954,3.281839698837798,300.5334567283644,300.0,0,0,1,4
0.0453,603.2416208104052,3.2881568303187234,305.9626313156582,300.0,0,0,1,4
0.0454,602.8514257128564,3.294469875686142,311.38829414707425,300.0,0,0,1,4
0.0455,602.4612306153076,3.3007788349400546,316.81044522261163,300.0,0,0,1,4
0.0456,602.0710355177589,3.3070837080804605,322.22908454227127,300.0,0,0,1,4
0.045700000000000005,601.6808404202101,3.3133844951073597,327.64421210605315,300.0,0,0,1,4
0.0458,601.2906453226614,3.3196811960207526,333.0558279139568,300.0,0,0,1,4
0.0459,600.9004502251125,3.325973810820639,338.4639319659823,300.0,0,0,1,4
0.046,600.5102551275638,3.3322623395070194,343.8685242621309,300.0,0,0,1,4
0.0461,600.120060030015,3.3385467820798937,349.2696048024013,300.0,0,0,1,4
0.046200000000000005,599.7298649324662,3.3448271385392614,354.667173586794,300.0,0,0,1,4
0.0463,599.3396698349175,3.3511034088851224,0.06123061530797713,0.0,1,0,1,5
0.046400000000000004,598.9494747373687,3.357375593117477,5.451775887944677,0.0,1,0,1,5
0.0465,598.5592796398199,3.3636436912363252,10.838809404702715,0.0,1,0,1,5
0.0466,598.1690845422711,3.3699077032416667,16.222331165583,0.0,1,0,1,5
0.046700000000000005,597.7788894447224,3.376167629133502,21.602341170585078,0.0,1,0,1,5
0.0468,597.3886943471736,3.3824234689118304,26.978839419709402,0.0,1,0,1,5
0.046900000000000004,596.9984992496248,3.3886752225766528,32.351825912955974,0.0,1,0,1,5
0.047,596.608304152076,3.3949228901279693,37.72130065032479,0.0,1,0,1,5
0.0471,596.2181090545273,3.4011664715657792,43.08726363181586,0.0,1,0,1,5
0.0472,595.8279139569785,3.4074059668900825,48.44971485742872,0.0,1,0,1,5
0.0473,595.4377188594297,3.4136413761008795,53.80865432716382,0.0,1,0,1,5
0.047400000000000005,595.0475237618809,3.41987269919817,59.164082041020265,0.0,1,0,1,5
0.0475,594.6573286643322,3.426099936181954,64.51599799899986,60.0,1,0,0,1
0.0476,594.2671335667834,3.4323230870522314,69.8644022011008,60.0,1,0,0,1
0.0477,593.8769384692346,3.4385421518090022,75.20929464732353,60.0,1,0,0,1
0.0478,593.4867433716859,3.444757130452267,80.55067533766851,60.0,1,0,0,1
0.047900000000000005,593.096548274137,3.4509680229820248,85.88854427213573,60.0,1,0,0,1
0.048,592.7063531765883,3.457174829398277,91.2229014507252,60.0,1,0,0,1
0.048100000000000004,592.3161580790395,3.463377549701023,96.55374687343692,60.0,1,0,0,1
0.0482,591.9259629814908,3.469576183890262,101.88108054027043,60.0,1,0,0,1
0.0483,591.535767883942,3.4757707319659947,107.20490245122573,60.0,1,0,0,1
0.048400000000000006,591.1455727863931,3.481961193928221,112.52521260630374,60.0,1,0,0,1
0.0485,590.7553776888444,3.488147569776941,117.84201100550308,60.0,1,0,0,1
0.048600000000000004,590.3651825912957,3.494329859512154,123.15529764882422,120.0,1,1,0,3
0.0487,589.9749874937469,3.5005080631338608,128.46507253626805,120.0,1,1,0,3
0.0488,589.584792396198,3.506682180642061,133.77133566783368,120.0,1,1,0,3
0.0489,589.1945972986493,3.512852212036755,139.0740870435211,120.0,1,1,0,3
0.049,588.8044022011005,3.5190181573179427,144.37332666333123,120.0,1,1,0,3
0.049100000000000005,588.4142071035518,3.525180016485624,149.6690545272636,120.0,1,1,0,3
0.0492,588.024012006003,3.5313377895397995,154.96127063531776,120.0,1,1,0,3
0.049300000000000004,587.6338169084543,3.537491476480468,160.24997498749417,120.0,1,1,0,3
0.0494,587.2436218109054,3.54364107730763,165.53516758379192,120.0,1,1,0,3
0.0495,586.8534267133566,3.5497865920212854,170.81684842421237,120.0,1,1,0,3
0.049600000000000005,586.4632316158079,3.5559280206214345,176.09501750875415,120.0,1,1,0,3
0.0497,586.0730365182592,3.5620653631080774,181.3696748374191,180.0,0,1,0,2
0.049800000000000004,585.6828414207104,3.568198619481213,186.64082041020492,180.0,0,1,0,2
0.0499,585.2926463231615,3.574327789740843,191.90845422711345,180.0,0,1,0,2
0.05,584.9024512256128,3.580452873886967,197.17257628814423,180.0,0,1,0,2
0.050100000000000006,584.512256128064,3.586573871919584,202.4331865932968,180.0,0,1,0,2
0.0502,584.1220610305153,3.592690783838695,207.6902851425716,180.0,0,1,0,2
0.050300000000000004,583.7318659329665,3.5988036096442992,212.94387193596822,180.0,0,1,0,2
0.0504,583.3416708354177,3.6049123493363973,218.19394697348753,180.0,0,1,0,2
0.0505,582.9514757378689,3.6110170029149886,223.44051025512772,180.0,0,1,0,2
0.0506,582.5612806403201,3.6171175703800738,228.68356178089107,180.0,0,1,0,2
0.0507,582.1710855427714,3.6232140517316522,233.9231015507762,180.0,0,1,0,2
0.050800000000000005,581.7808904452227,3.629306446969724,239.1591295647827,180.0,0,1,0,2
0.0509,581.3906953476738,3.635394756094289,244.3916458229114,240.0,0,1,1,6
0.051000000000000004,581.000500250125,3.641478979105348,249.62065032516193,240.0,0,1,1,6
0.0511,580.6103051525763,3.6475591160029013,254.8461430715356,240.0,0,1,1,6
0.0512,580.2201100550275,3.653635166786948,260.0681240620311,240.0,0,1,1,6
0.051300000000000005,579.8299149574788,3.6597071314574885,265.2865932966488,240.0,0,1,1,6
0.0514,579.4397198599299,3.665775010014522,270.5015507753883,240.0,0,1,1,6
0.051500000000000004,579.0495247623812,3.671838802458049,275.71299649824914,240.0,0,1,1,6
0.0516,578.6593296648324,3.67789850878807,280.9209304652327,240.0,0,1,1,6
0.0517,578.2691345672836,3.6839541290045843,286.1253526763385,240.0,0,1,1,6
0.051800000000000006,577.8789394697349,3.6900056631075917,291.3262631315656,240.0,0,1,1,6
0.0519,577.4887443721861,3.696053111097093,296.523661830915,240.0,0,1,1,6
0.052000000000000005,577.0985492746373,3.702096472973088,301.7175487743866,300.0,0,0,1,4
0.0521,576.7083541770885,3.7081357487355766,306.9079239619805,300.0,0,0,1,4
0.0522,576.3181590795398,3.714170938384559,312.09478739369615,300.0,0,0,1,4
0.0523,575.927963981991,3.7202020419200355,317.278139069535,300.0,0,0,1,4
0.0524,575.5377688844422,3.7262290593420047,322.4579789894947,300.0,0,0,1,4
0.052500000000000005,575.1475737868934,3.7322519906504676,327.63430715357663,300.0,0,0,1,4
0.0526,574.7573786893447,3.7382708358454244,332.8071235617808,300.0,0,0,1,4
0.052700000000000004,574.3671835917959,3.7442855949268745,337.9764282141073,300.0,0,0,1,4
0.0528,573.976988494247,3.750296267894818,343.14222111055506,300.0,0,0,1,4
0.0529,573.5867933966983,3.7563028547492547,348.30450225112463,300.0,0,0,1,4
0.053000000000000005,573.1965982991496,3.7623053554901853,353.4632716358169,300.0,0,0,1,4
0.0531,572.8064032016008,3.76830377011761,358.61852926463143,300.0,0,0,1,4
0.053200000000000004,572.416208104052,3.7742980986315287,3.7702751375686603,0.0,1,0,1,5
0.0533,572.0260130065033,3.7802883410319406,8.918509254627224,0.0,1,0,1,5
0.0534,571.6358179089544,3.786274497318846,14.063231615808036,0.0,1,0,1,5
0.053500000000000006,571.2456228114057,3.7922565674922444,19.204442221110185,0.0,1,0,1,5
0.0536,570.8554277138569,3.7982345515521367,24.342141070535035,0.0,1,0,1,5
0.053700000000000005,570.4652326163082,3.804208449498523,29.476328164082133,0.0,1,0,1,5
0.0538,570.0750375187594,3.810178261331402,34.60700350175057,0.0,1,0,1,5
0.0539,569.6848424212105,3.8161439870507747,39.73416708354125,0.0,1,0,1,5
0.054,569.2946473236618,3.8221056266566413,44.85781890945373,0.0,1,0,1,5
0.0541,568.9044522261131,3.8280631801490017,49.9779589794889,0.0,1,0,1,5
0.054200000000000005,568.5142571285643,3.834016647527856,55.09458729364633,0.0,1,0,1,5
0.0543,568.1240620310155,3.839966028793204,60.207703851926,60.0,1,0,0,1
0.054400000000000004,567.7338669334667,3.8459113239450446,65.31730865432701,60.0,1,0,0,1
0.0545,567.3436718359179,3.8518525329833793,70.42340170085026,60.0,1,0,0,1
0.0546,566.9534767383692,3.8577896559082077,75.52598299149577,60.0,1,0,0,1
0.054700000000000006,566.5632816408204,3.8637226927195294,80.62505252626352,60.0,1,0,0,1
0.0548,566.1730865432717,3.8696516434173445,85.7206103051526,60.0,1,0,0,1
0.054900000000000004,565.7828914457228,3.875576508001653,90.81265632816348,60.0,1,0,0,1
0.055,565.392696348174,3.881497286472455,95.90119059529707,60.0,1,0,0,1
0.0551,565.0025012506253,3.8874139788297515,100.9862131065529,60.0,1,0,0,1
0.055200000000000006,564.6123061530766,3.8933265850735417,106.06772386193097,60.0,1,0,0,1
0.0553,564.2221110555278,3.8992351052038248,111.14572286143084,60.0,1,0,0,1
0.055400000000000005,563.8319159579789,3.905139539220602,116.22021010505296,60.0,1,0,0,1
0.0555,563.4417208604302,3.9110398871238723,121.29118559279641,120.0,1,1,0,3
0.055600000000000004,563.0515257628814,3.9169361489136363,126.35864932466257,120.0,1,1,0,3
0.0557,562.6613306653327,3.9228283245898936,131.42260130065006,120.0,1,1,0,3
0.0558,562.2711355677839,3.9287164141526447,136.48304152076025,120.0,1,1,0,3
0.055900000000000005,561.8809404702351,3.934600417601889,141.53996998499179,120.0,1,1,0,3
0.056,561.4907453726863,3.9404803349376274,146.59338669334647,120.0,1,1,0,3
0.056100000000000004,561.1005502751375,3.9463561661598594,151.6432916458225,120.0,1,1,0,3
0.0562,560.7103551775888,3.952227911268585,156.68968484242123,120.0,1,1,0,3
0.0563,560.3201600800401,3.9580955702638043,161.7325662831413,120.0,1,1,0,3
0.056400000000000006,559.9299649824912,3.9639591431455172,166.77193596798452,120.0,1,1,0,3
0.0565,559.5397698849424,3.9698186299137235,171.80779389694862,120.0,1,1,0,3
0.056600000000000004,559.1495747873937,3.975674030568423,176.84014007003543,120.0,1,1,0,3
0.0567,558.7593796898449,3.9815253451096164,181.86897448724358,180.0,0,1,0,2
0.0568,558.3691845922962,3.987372573537303,186.89429714857442,180.0,0,1,0,2
0.056900000000000006,557.9789894947473,3.9932157158514836,191.91610805402706,180.0,0,1,0,2
0.057,557.5887943971986,3.9990547720521574,196.9344072036015,180.0,0,1,0,2
0.057100000000000005,557.1985992996498,4.004889742139325,201.94919459729772,180.0,0,1,0,2
0.0572,556.808404202101,4.010720626112986,206.96047023511755,180.0,0,1,0,2
0.057300000000000004,556.4182091045523,4.016547423973141,211.96823411705782,180.0,0,1,0,2
0.0574,556.0280140070035,4.02237013571979,216.97248624312124,180.0,0,1,0,2
0.0575,555.6378189094547,4.028188761352932,221.9732266133069,180.0,0,1,0,2
0.057600000000000005,555.2476238119059,4.034003300872568,226.9704552276139,180.0,0,1,0,2
0.0577,554.8574287143572,4.039813754278697,231.96417208604316,180.0,0,1,0,2
0.057800000000000004,554.4672336168084,4.045620121571319,236.95437718859375,180.0,0,1,0,2
0.0579,554.0770385192596,4.051422402750435,241.9410705352675,240.0,0,1,1,6
0.058,553.6868434217108,4.057220597816045,246.92425212606258,240.0,0,1,1,6
0.058100000000000006,553.2966483241621,4.063014706768148,251.90392196097946,240.0,0,1,1,6
0.0582,552.9064532266133,4.068804729606746,256.8800800400195,240.0,0,1,1,6
0.058300000000000005,552.5162581290645,4.0745906663318365,261.8527263631813,240.0,0,1,1,6
0.0584,552.1260630315157,4.080372516943421,266.8218609304654,240.0,0,1,1,6
0.0585,551.735867933967,4.0861502814414985,271.7874837418708,240.0,0,1,1,6
0.058600000000000006,551.3456728364182,4.09192395982607,276.74959479739846,240.0,0,1,1,6
0.0587,550.9554777388694,4.097693552097135,281.70819409704836,240.0,0,1,1,6
0.058800000000000005,550.5652826413207,4.1034590582546935,286.66328164082006,240.0,0,1,1,6
0.0589,550.1750875437718,4.109220478298745,291.614857428714,240.0,0,1,1,6
0.059000000000000004,549.7848924462231,4.114977812229291,296.56292146072974,240.0,0,1,1,6
0.0591,549.3946973486743,4.12073106004633,301.5074737368677,300.0,0,0,1,4
0.0592,549.0045022511256,4.126480221749863,306.44851425712795,300.0,0,0,1,4
0.059300000000000005,548.6143071535768,4.13222529733989,311.38604302151043,300.0,0,0,1,4
0.0594,548.2241120560279,4.137966286816409,316.32006003001425,300.0,0,0,1,4
0.059500000000000004,547.8339169584792,4.143703190179424,321.2505652826412,300.0,0,0,1,4
0.0596,547.4437218609305,4.149436007428931,326.1775587793895,300.0,0,0,1,4
0.0597,547.0535267633817,4.155164738564931,331.10104052025963,300.0,0,0,1,4
0.059800000000000006,546.6633316658329,4.160889383587426,336.0210105052529,300.0,0,0,1,4
0.0599,546.2731365682841,4.166609942496414,340.93746873436703,300.0,0,0,1,4
0.060000000000000005,545.8829414707353,4.172326415291894,345.85041520760296,300.0,0,0,1,4
0.0601,545.4927463731866,4.1780388019738695,350.7598499249616,300.0,0,0,1,4
0.060200000000000004,545.1025512756378,4.1837471025423385,355.6657728864425,300.0,0,0,1,4
0.0603,544.7123561780891,4.1894513169973004,0.5681840920451577,0.0,1,0,1,5
0.0604,544.3221610805402,4.195151445338757,5.467083541770535,0.0,1,0,1,5
0.060500000000000005,543.9319659829914,4.200847487566707,10.362471235617704,0.0,1,0,1,5
0.0606,543.5417708854427,4.206539443681149,15.254347173586211,0.0,1,0,1,5
0.060700000000000004,543.151575787894,4.212227313682086,20.142711355677875,0.0,1,0,1,5
0.0608,542.7613806903452,4.217911097569516,25.027563781890876,0.0,1,0,1,5
0.0609,542.3711855927963,4.22359079534344,29.90890445222567,0.0,1,0,1,5
0.061000000000000006,541.9809904952476,4.229266407003856,34.78673336668271,0.0,1,0,1,5
0.0611,541.5907953976988,4.234937932550767,39.661050525261544,0.0,1,0,1,5
0.061200000000000004,541.2006003001501,4.240605371984172,44.53185592796308,0.0,1,0,1,5
0.0613,540.8104052026013,4.24626872530407,49.39914957478686,0.0,1,0,1,5
0.0614,540.4202101050525,4.251927992510462,54.262931465732436,0.0,1,0,1,5
0.061500000000000006,540.0300150075037,4.257583173603347,59.1232016007998,0.0,1,0,1,5
0.0616,539.639819909955,4.263234268582726,63.97995997998942,60.0,1,0,0,1
0.061700000000000005,539.2496248124062,4.268881277448599,68.83320660330173,60.0,1,0,0,1
0.0618,538.8594297148575,4.274524200200964,73.68294147073493,60.0,1,0,0,1
0.061900000000000004,538.4692346173086,4.280163036839824,78.52916458229083,60.0,1,0,0,1
0.062,538.0790395197598,4.285797787365176,83.37187593796853,60.0,1,0,0,1
0.0621,537.6888444222111,4.291428451777023,88.21107553776801,60.0,1,0,0,1
0.062200000000000005,537.2986493246623,4.297055030075364,93.0467633816902,60.0,1,0,0,1
0.0623,536.9084542271136,4.302677522260198,97.87893946973463,60.0,1,0,0,1
0.062400000000000004,536.5182591295647,4.308295928331525,102.70760380190086,60.0,1,0,0,1
0.0625,536.128064032016,4.313910248289346,107.53275637818888,60.0,1,0,0,1
0.0626,535.7378689344672,4.319520482133661,112.3543971985996,60.0,1,0,0,1
0.0627,535.3476738369185,4.325126629864469,117.17252626313166,60.0,1,0,0,1
0.06280000000000001,534.9574787393697,4.330728691481771,121.98714357178642,120.0,1,1,0,3
0.0629,534.567283641821,4.336326666985566,126.79824912456206,120.0,1,1,0,3
0.063,534.1770885442721,4.341920556375855,131.6058429214604,120.0,1,1,0,3
0.0631,533.7868934467233,4.347510359652636,136.40992496248055,120.0,1,1,0,3
0.0632,533.3966983491746,4.3530960768159135,141.21049524762338,120.0,1,1,0,3
0.06330000000000001,533.0065032516258,4.3586777078656835,146.00755377688893,120.0,1,1,0,3
0.0634,532.616308154077,4.3642552528019465,150.8011005502758,120.0,1,1,0,3
0.0635,532.2261130565282,4.369828711624703,155.59113556778357,120.0,1,1,0,3
0.0636,531.8359179589795,4.375398084333954,160.37765882941494,120.0,1,1,0,3
0.0637,531.4457228614307,4.380963370929698,165.1606703351681,120.0,1,1,0,3
0.06380000000000001,531.055527763882,4.386524571411935,169.94017008504215,120.0,1,1,0,3
0.0639,530.6653326663331,4.392081685780666,174.71615807903936,120.0,1,1,0,3
0.064,530.2751375687844,4.397634714035891,179.4886343171588,120.0,1,1,0,3
0.0641,529.8849424712356,4.4031836561776085,184.2575987993996,180.0,0,1,0,2
0.06420000000000001,529.4947473736868,4.40872851220582,189.02305152576173,180.0,0,1,0,2
0.06430000000000001,529.1045522761381,4.414269282120526,193.78499249624747,180.0,0,1,0,2
0.0644,528.7143571785894,4.419805965921725,198.543421710855,180.0,0,1,0,2
0.0645,528.3241620810405,4.425338563609418,203.29833916958478,180.0,0,1,0,2
0.0646,527.9339669834917,4.430867075183604,208.04974487243635,180.0,0,1,0,2
0.06470000000000001,527.543771885943,4.436391500644284,212.7976388194097,180.0,0,1,0,2
0.0648,527.1535767883942,4.441911839991458,217.54202101050532,180.0,0,1,0,2
0.0649,526.7633816908454,4.447428093225124,222.28289144572227,180.0,0,1,0,2
0.065,526.3731865932966,4.452940260345285,227.02025012506238,180.0,0,1,0,2
0.0651,525.9829914957479,4.4584483413519385,231.75409704852382,180.0,0,1,0,2
0.06520000000000001,525.5927963981991,4.463952336245086,236.4844322161075,180.0,0,1,0,2
0.0653,525.2026013006503,4.469452245024727,241.21125562781344,240.0,0,1,1,6
0.0654,524.8124062031015,4.474948067690862,245.93456728364163,240.0,0,1,1,6
0.0655,524.4222111055528,4.480439804243491,250.65436718359206,240.0,0,1,1,6
0.0656,524.032016008004,4.485927454682613,255.37065532766383,240.0,0,1,1,6
0.06570000000000001,523.6418209104552,4.491411019008228,260.08343171585784,240.0,0,1,1,6
0.0658,523.2516258129065,4.496890497220337,264.7926963481741,240.0,0,1,1,6
0.0659,522.8614307153576,4.50236588931894,269.4984492246126,240.0,0,1,1,6
0.066,522.4712356178088,4.507837195304036,274.20069034517246,240.0,0,1,1,6
0.0661,522.0810405202601,4.513304415175626,278.89941970985456,240.0,0,1,1,6
0.06620000000000001,521.6908454227114,4.518767548933709,283.594637318658,240.0,0,1,1,6
0.0663,521.3006503251626,4.524226596578287,288.2863431715855,240.0,0,1,1,6
0.0664,520.9104552276137,4.529681558109357,292.9745372686334,240.0,0,1,1,6
0.0665,520.520260130065,4.535132433526922,297.6592196098045,240.0,0,1,1,6
0.0666,520.1300650325163,4.54057922283098,302.3403901950969,300.0,0,0,1,4
0.06670000000000001,519.7398699349675,4.546021926021531,307.0180490245125,300.0,0,0,1,4
0.0668,519.3496748374187,4.5514605430985755,311.69219609804895,300.0,0,0,1,4
0.0669,518.95947973987,4.556895074062115,316.3628314157081,300.0,0,0,1,4
0.067,518.5692846423211,4.5623255189121465,321.0299549774886,300.0,0,0,1,4
0.0671,518.1790895447723,4.567751877648671,325.6935667833909,300.0,0,0,1,4
0.06720000000000001,517.7888944472236,4.573174150271691,330.3536668334159,300.0,0,0,1,4
0.0673,517.3986993496749,4.578592336781204,335.01025512756405,300.0,0,0,1,4
0.0674,517.008504252126,4.5840064371772105,339.66333166583263,300.0,0,0,1,4
0.0675,516.6183091545772,4.5894164514597104,344.31289644822346,300.0,0,0,1,4
